fecha,hora,ts,recibidos,tmo_seg,is_peak
2022-01-17,15:00:00,2022-01-17 15:00:00,236.0,207.0,0
2022-01-17,16:00:00,2022-01-17 16:00:00,207.0,216.0,0
2022-01-17,17:00:00,2022-01-17 17:00:00,203.0,313.0,0
2022-01-17,18:00:00,2022-01-17 18:00:00,192.0,376.0,0
2022-01-17,19:00:00,2022-01-17 19:00:00,216.0,332.0,0
2022-01-17,20:00:00,2022-01-17 20:00:00,190.0,279.0,0
2022-01-17,21:00:00,2022-01-17 21:00:00,204.5,308.0,1
2022-01-17,22:00:00,2022-01-17 22:00:00,116.0,274.0,1
2022-01-17,23:00:00,2022-01-17 23:00:00,44.0,227.0,0
2022-01-18,00:00:00,2022-01-18 00:00:00,5.0,178.0,0
2022-01-18,01:00:00,2022-01-18 01:00:00,4.0,277.0,0
2022-01-18,02:00:00,2022-01-18 02:00:00,2.0,303.0,0
2022-01-18,03:00:00,2022-01-18 03:00:00,1.0,363.0,0
2022-01-18,04:00:00,2022-01-18 04:00:00,1.0,248.0,0
2022-01-18,06:00:00,2022-01-18 06:00:00,15.0,301.0,0
2022-01-18,07:00:00,2022-01-18 07:00:00,24.0,244.0,0
2022-01-18,08:00:00,2022-01-18 08:00:00,111.0,345.0,0
2022-01-18,09:00:00,2022-01-18 09:00:00,204.0,344.0,0
2022-01-18,10:00:00,2022-01-18 10:00:00,245.0,360.0,0
2022-01-18,11:00:00,2022-01-18 11:00:00,254.0,324.0,0
2022-01-18,12:00:00,2022-01-18 12:00:00,310.0,336.0,0
2022-01-18,13:00:00,2022-01-18 13:00:00,204.0,312.0,0
2022-01-18,14:00:00,2022-01-18 14:00:00,236.0,315.0,0
2022-01-18,15:00:00,2022-01-18 15:00:00,223.0,343.0,0
2022-01-18,16:00:00,2022-01-18 16:00:00,226.0,344.0,0
2022-01-18,17:00:00,2022-01-18 17:00:00,229.0,358.0,0
2022-01-18,18:00:00,2022-01-18 18:00:00,169.0,278.0,0
2022-01-18,19:00:00,2022-01-18 19:00:00,112.0,314.0,0
2022-01-18,20:00:00,2022-01-18 20:00:00,131.0,307.0,0
2022-01-18,21:00:00,2022-01-18 21:00:00,144.0,278.0,0
2022-01-18,22:00:00,2022-01-18 22:00:00,96.0,223.0,0
2022-01-18,23:00:00,2022-01-18 23:00:00,39.0,262.0,0
2022-01-19,00:00:00,2022-01-19 00:00:00,26.0,208.0,1
2022-01-19,01:00:00,2022-01-19 01:00:00,12.0,389.0,1
2022-01-19,02:00:00,2022-01-19 02:00:00,10.0,269.0,1
2022-01-19,04:00:00,2022-01-19 04:00:00,2.0,152.0,0
2022-01-19,06:00:00,2022-01-19 06:00:00,5.0,154.0,0
2022-01-19,07:00:00,2022-01-19 07:00:00,22.0,261.0,0
2022-01-19,08:00:00,2022-01-19 08:00:00,98.0,278.0,0
2022-01-19,09:00:00,2022-01-19 09:00:00,203.0,358.0,0
2022-01-19,10:00:00,2022-01-19 10:00:00,285.0,308.0,0
2022-01-19,11:00:00,2022-01-19 11:00:00,326.0,286.0,0
2022-01-19,12:00:00,2022-01-19 12:00:00,324.0,313.0,0
2022-01-19,13:00:00,2022-01-19 13:00:00,219.0,331.0,0
2022-01-19,14:00:00,2022-01-19 14:00:00,242.0,351.0,0
2022-01-19,15:00:00,2022-01-19 15:00:00,262.0,376.0,0
2022-01-19,16:00:00,2022-01-19 16:00:00,225.0,382.0,0
2022-01-19,17:00:00,2022-01-19 17:00:00,191.0,344.0,0
2022-01-19,18:00:00,2022-01-19 18:00:00,173.0,346.0,0
2022-01-19,19:00:00,2022-01-19 19:00:00,102.0,299.0,0
2022-01-19,20:00:00,2022-01-19 20:00:00,180.0,267.0,0
2022-01-19,21:00:00,2022-01-19 21:00:00,135.0,295.0,0
2022-01-19,22:00:00,2022-01-19 22:00:00,85.0,305.0,0
2022-01-19,23:00:00,2022-01-19 23:00:00,25.0,260.0,0
2022-01-20,00:00:00,2022-01-20 00:00:00,26.0,265.0,0
2022-01-20,01:00:00,2022-01-20 01:00:00,9.0,302.0,0
2022-01-20,02:00:00,2022-01-20 02:00:00,2.0,140.0,0
2022-01-20,06:00:00,2022-01-20 06:00:00,8.0,269.0,0
2022-01-20,07:00:00,2022-01-20 07:00:00,12.0,282.0,0
2022-01-20,08:00:00,2022-01-20 08:00:00,96.0,330.0,0
2022-01-20,09:00:00,2022-01-20 09:00:00,179.0,293.0,0
2022-01-20,10:00:00,2022-01-20 10:00:00,220.0,378.0,0
2022-01-20,11:00:00,2022-01-20 11:00:00,271.0,411.0,0
2022-01-20,12:00:00,2022-01-20 12:00:00,283.0,356.0,0
2022-01-20,13:00:00,2022-01-20 13:00:00,215.0,426.0,0
2022-01-20,14:00:00,2022-01-20 14:00:00,247.0,347.0,0
2022-01-20,15:00:00,2022-01-20 15:00:00,273.75,382.0,1
2022-01-20,16:00:00,2022-01-20 16:00:00,274.0,356.0,1
2022-01-20,17:00:00,2022-01-20 17:00:00,260.0,349.0,0
2022-01-20,18:00:00,2022-01-20 18:00:00,205.0,288.0,0
2022-01-20,19:00:00,2022-01-20 19:00:00,122.0,267.0,0
2022-01-20,20:00:00,2022-01-20 20:00:00,161.0,293.0,0
2022-01-20,21:00:00,2022-01-20 21:00:00,188.0,327.0,0
2022-01-20,22:00:00,2022-01-20 22:00:00,129.75,272.0,1
2022-01-20,23:00:00,2022-01-20 23:00:00,66.0,262.0,1
2022-01-21,00:00:00,2022-01-21 00:00:00,30.5,273.0,1
2022-01-21,01:00:00,2022-01-21 01:00:00,9.0,289.0,0
2022-01-21,02:00:00,2022-01-21 02:00:00,1.0,203.0,0
2022-01-21,03:00:00,2022-01-21 03:00:00,3.0,202.0,0
2022-01-21,04:00:00,2022-01-21 04:00:00,1.0,147.0,0
2022-01-21,05:00:00,2022-01-21 05:00:00,2.0,334.0,0
2022-01-21,06:00:00,2022-01-21 06:00:00,6.0,204.0,0
2022-01-21,07:00:00,2022-01-21 07:00:00,35.0,250.0,0
2022-01-21,08:00:00,2022-01-21 08:00:00,90.0,366.0,0
2022-01-21,09:00:00,2022-01-21 09:00:00,126.0,365.0,0
2022-01-21,10:00:00,2022-01-21 10:00:00,198.0,376.0,0
2022-01-21,11:00:00,2022-01-21 11:00:00,233.0,337.0,0
2022-01-21,12:00:00,2022-01-21 12:00:00,247.0,358.0,0
2022-01-21,13:00:00,2022-01-21 13:00:00,180.0,375.0,0
2022-01-21,14:00:00,2022-01-21 14:00:00,177.0,374.0,0
2022-01-21,15:00:00,2022-01-21 15:00:00,238.0,402.0,0
2022-01-21,16:00:00,2022-01-21 16:00:00,207.0,426.0,0
2022-01-21,17:00:00,2022-01-21 17:00:00,210.0,388.0,0
2022-01-21,18:00:00,2022-01-21 18:00:00,144.0,407.0,0
2022-01-21,19:00:00,2022-01-21 19:00:00,96.0,340.0,0
2022-01-21,20:00:00,2022-01-21 20:00:00,92.0,263.0,0
2022-01-21,21:00:00,2022-01-21 21:00:00,133.0,261.0,0
2022-01-21,22:00:00,2022-01-21 22:00:00,97.0,312.0,0
2022-01-21,23:00:00,2022-01-21 23:00:00,29.0,266.0,0
2022-01-22,00:00:00,2022-01-22 00:00:00,20.0,282.0,0
2022-01-22,01:00:00,2022-01-22 01:00:00,3.0,342.0,0
2022-01-22,02:00:00,2022-01-22 02:00:00,1.0,355.0,0
2022-01-22,03:00:00,2022-01-22 03:00:00,1.0,225.0,0
2022-01-22,04:00:00,2022-01-22 04:00:00,1.0,337.0,0
2022-01-22,05:00:00,2022-01-22 05:00:00,2.0,281.0,0
2022-01-22,06:00:00,2022-01-22 06:00:00,6.0,260.0,0
2022-01-22,07:00:00,2022-01-22 07:00:00,34.0,282.0,0
2022-01-22,08:00:00,2022-01-22 08:00:00,50.0,291.0,0
2022-01-22,09:00:00,2022-01-22 09:00:00,162.0,237.0,0
2022-01-22,10:00:00,2022-01-22 10:00:00,218.5,286.0,1
2022-01-22,11:00:00,2022-01-22 11:00:00,227.75,343.0,1
2022-01-22,12:00:00,2022-01-22 12:00:00,219.75,340.0,1
2022-01-22,13:00:00,2022-01-22 13:00:00,201.5,344.0,1
2022-01-22,14:00:00,2022-01-22 14:00:00,203.75,316.0,1
2022-01-22,15:00:00,2022-01-22 15:00:00,191.25,276.0,1
2022-01-22,16:00:00,2022-01-22 16:00:00,183.0,340.0,0
2022-01-22,17:00:00,2022-01-22 17:00:00,177.0,312.0,0
2022-01-22,18:00:00,2022-01-22 18:00:00,156.0,308.0,0
2022-01-22,19:00:00,2022-01-22 19:00:00,151.0,292.0,0
2022-01-22,20:00:00,2022-01-22 20:00:00,143.0,262.0,0
2022-01-22,21:00:00,2022-01-22 21:00:00,175.25,254.0,1
2022-01-22,22:00:00,2022-01-22 22:00:00,120.25,257.0,1
2022-01-22,23:00:00,2022-01-22 23:00:00,67.25,319.0,1
2022-01-23,00:00:00,2022-01-23 00:00:00,18.0,332.0,0
2022-01-23,01:00:00,2022-01-23 01:00:00,13.0,327.0,0
2022-01-23,02:00:00,2022-01-23 02:00:00,4.0,340.0,0
2022-01-23,03:00:00,2022-01-23 03:00:00,5.0,276.0,0
2022-01-23,04:00:00,2022-01-23 04:00:00,1.0,188.0,0
2022-01-23,05:00:00,2022-01-23 05:00:00,3.0,198.0,0
2022-01-23,06:00:00,2022-01-23 06:00:00,1.0,151.0,0
2022-01-23,07:00:00,2022-01-23 07:00:00,10.0,218.0,0
2022-01-23,08:00:00,2022-01-23 08:00:00,38.0,298.0,0
2022-01-23,09:00:00,2022-01-23 09:00:00,82.0,274.0,0
2022-01-23,10:00:00,2022-01-23 10:00:00,131.0,280.0,0
2022-01-23,11:00:00,2022-01-23 11:00:00,102.0,298.0,0
2022-01-23,12:00:00,2022-01-23 12:00:00,100.0,319.0,0
2022-01-23,13:00:00,2022-01-23 13:00:00,105.0,256.0,0
2022-01-23,14:00:00,2022-01-23 14:00:00,81.0,272.0,0
2022-01-23,15:00:00,2022-01-23 15:00:00,71.0,346.0,0
2022-01-23,16:00:00,2022-01-23 16:00:00,86.0,265.0,0
2022-01-23,17:00:00,2022-01-23 17:00:00,60.0,276.0,0
2022-01-23,18:00:00,2022-01-23 18:00:00,57.0,272.0,0
2022-01-23,19:00:00,2022-01-23 19:00:00,62.0,287.0,0
2022-01-23,20:00:00,2022-01-23 20:00:00,65.0,292.0,0
2022-01-23,21:00:00,2022-01-23 21:00:00,140.0,239.0,0
2022-01-23,22:00:00,2022-01-23 22:00:00,64.0,307.0,0
2022-01-23,23:00:00,2022-01-23 23:00:00,31.0,275.0,0
2022-01-24,00:00:00,2022-01-24 00:00:00,11.0,318.0,0
2022-01-24,01:00:00,2022-01-24 01:00:00,7.0,250.0,0
2022-01-24,06:00:00,2022-01-24 06:00:00,4.0,247.0,0
2022-01-24,07:00:00,2022-01-24 07:00:00,19.0,259.0,0
2022-01-24,08:00:00,2022-01-24 08:00:00,79.0,265.0,0
2022-01-24,09:00:00,2022-01-24 09:00:00,121.0,400.0,0
2022-01-24,10:00:00,2022-01-24 10:00:00,222.0,380.0,0
2022-01-24,11:00:00,2022-01-24 11:00:00,285.0,395.0,0
2022-01-24,12:00:00,2022-01-24 12:00:00,254.0,460.0,0
2022-01-24,13:00:00,2022-01-24 13:00:00,217.0,374.0,0
2022-01-24,14:00:00,2022-01-24 14:00:00,239.0,384.0,0
2022-01-24,15:00:00,2022-01-24 15:00:00,239.0,386.0,0
2022-01-24,16:00:00,2022-01-24 16:00:00,205.0,336.0,0
2022-01-24,17:00:00,2022-01-24 17:00:00,195.0,406.0,0
2022-01-24,18:00:00,2022-01-24 18:00:00,161.0,400.0,0
2022-01-24,19:00:00,2022-01-24 19:00:00,139.0,359.0,0
2022-01-24,20:00:00,2022-01-24 20:00:00,147.0,243.0,0
2022-01-24,21:00:00,2022-01-24 21:00:00,164.0,245.0,0
2022-01-24,22:00:00,2022-01-24 22:00:00,116.0,267.0,1
2022-01-24,23:00:00,2022-01-24 23:00:00,56.0,239.0,0
2022-01-25,00:00:00,2022-01-25 00:00:00,24.0,302.0,0
2022-01-25,01:00:00,2022-01-25 01:00:00,4.0,649.0,0
2022-01-25,02:00:00,2022-01-25 02:00:00,2.0,407.0,0
2022-01-25,06:00:00,2022-01-25 06:00:00,4.0,281.0,0
2022-01-25,07:00:00,2022-01-25 07:00:00,17.0,403.0,0
2022-01-25,08:00:00,2022-01-25 08:00:00,75.0,378.0,0
2022-01-25,09:00:00,2022-01-25 09:00:00,141.0,381.0,0
2022-01-25,10:00:00,2022-01-25 10:00:00,180.0,402.0,0
2022-01-25,11:00:00,2022-01-25 11:00:00,161.0,409.0,0
2022-01-25,12:00:00,2022-01-25 12:00:00,249.0,455.0,0
2022-01-25,13:00:00,2022-01-25 13:00:00,298.5,280.0,1
2022-01-25,14:00:00,2022-01-25 14:00:00,296.5,291.0,1
2022-01-25,15:00:00,2022-01-25 15:00:00,306.0,302.0,1
2022-01-25,16:00:00,2022-01-25 16:00:00,295.0,382.0,0
2022-01-25,17:00:00,2022-01-25 17:00:00,174.0,235.0,0
2022-01-25,18:00:00,2022-01-25 18:00:00,129.0,328.0,0
2022-01-25,19:00:00,2022-01-25 19:00:00,96.0,375.0,0
2022-01-25,20:00:00,2022-01-25 20:00:00,89.0,316.0,0
2022-01-25,21:00:00,2022-01-25 21:00:00,112.0,291.0,0
2022-01-25,22:00:00,2022-01-25 22:00:00,66.0,339.0,0
2022-01-25,23:00:00,2022-01-25 23:00:00,26.0,339.0,0
2022-01-26,00:00:00,2022-01-26 00:00:00,12.0,354.0,0
2022-01-26,01:00:00,2022-01-26 01:00:00,7.0,491.0,0
2022-01-26,02:00:00,2022-01-26 02:00:00,6.0,336.0,0
2022-01-26,04:00:00,2022-01-26 04:00:00,1.0,295.0,0
2022-01-26,05:00:00,2022-01-26 05:00:00,1.0,328.0,0
2022-01-26,06:00:00,2022-01-26 06:00:00,4.0,520.0,0
2022-01-26,07:00:00,2022-01-26 07:00:00,13.0,266.0,0
2022-01-26,08:00:00,2022-01-26 08:00:00,75.0,291.0,0
2022-01-26,09:00:00,2022-01-26 09:00:00,164.0,400.0,0
2022-01-26,10:00:00,2022-01-26 10:00:00,184.0,392.0,0
2022-01-26,11:00:00,2022-01-26 11:00:00,237.0,471.0,0
2022-01-26,12:00:00,2022-01-26 12:00:00,246.0,461.0,0
2022-01-26,13:00:00,2022-01-26 13:00:00,175.0,476.0,0
2022-01-26,14:00:00,2022-01-26 14:00:00,201.0,394.0,0
2022-01-26,15:00:00,2022-01-26 15:00:00,189.0,346.0,0
2022-01-26,16:00:00,2022-01-26 16:00:00,153.0,351.0,0
2022-01-26,17:00:00,2022-01-26 17:00:00,120.0,513.0,0
2022-01-26,18:00:00,2022-01-26 18:00:00,97.0,347.0,0
2022-01-26,19:00:00,2022-01-26 19:00:00,92.0,309.0,0
2022-01-26,20:00:00,2022-01-26 20:00:00,78.0,342.0,0
2022-01-26,21:00:00,2022-01-26 21:00:00,76.0,344.0,0
2022-01-26,22:00:00,2022-01-26 22:00:00,95.0,343.0,0
2022-01-26,23:00:00,2022-01-26 23:00:00,35.0,429.0,0
2022-01-27,00:00:00,2022-01-27 00:00:00,12.0,218.0,0
2022-01-27,01:00:00,2022-01-27 01:00:00,2.0,418.0,0
2022-01-27,02:00:00,2022-01-27 02:00:00,3.0,194.0,0
2022-01-27,03:00:00,2022-01-27 03:00:00,1.0,222.0,0
2022-01-27,06:00:00,2022-01-27 06:00:00,3.0,260.0,0
2022-01-27,07:00:00,2022-01-27 07:00:00,13.0,287.0,0
2022-01-27,08:00:00,2022-01-27 08:00:00,68.0,330.0,0
2022-01-27,09:00:00,2022-01-27 09:00:00,126.0,380.0,0
2022-01-27,10:00:00,2022-01-27 10:00:00,168.0,353.0,0
2022-01-27,11:00:00,2022-01-27 11:00:00,220.0,360.0,0
2022-01-27,12:00:00,2022-01-27 12:00:00,213.0,394.0,0
2022-01-27,13:00:00,2022-01-27 13:00:00,152.0,368.0,0
2022-01-27,14:00:00,2022-01-27 14:00:00,170.0,354.0,0
2022-01-27,15:00:00,2022-01-27 15:00:00,199.0,377.0,0
2022-01-27,16:00:00,2022-01-27 16:00:00,221.0,398.0,0
2022-01-27,17:00:00,2022-01-27 17:00:00,171.0,359.0,0
2022-01-27,18:00:00,2022-01-27 18:00:00,126.0,352.0,0
2022-01-27,19:00:00,2022-01-27 19:00:00,168.0,326.0,0
2022-01-27,20:00:00,2022-01-27 20:00:00,216.25,250.0,1
2022-01-27,21:00:00,2022-01-27 21:00:00,193.5,240.0,1
2022-01-27,22:00:00,2022-01-27 22:00:00,129.75,285.0,1
2022-01-27,23:00:00,2022-01-27 23:00:00,29.0,1536.0,0
2022-01-28,00:00:00,2022-01-28 00:00:00,20.0,332.0,0
2022-01-28,01:00:00,2022-01-28 01:00:00,3.0,416.0,0
2022-01-28,02:00:00,2022-01-28 02:00:00,2.0,176.0,0
2022-01-28,03:00:00,2022-01-28 03:00:00,1.0,598.0,0
2022-01-28,04:00:00,2022-01-28 04:00:00,1.0,402.0,0
2022-01-28,06:00:00,2022-01-28 06:00:00,6.0,293.0,0
2022-01-28,07:00:00,2022-01-28 07:00:00,27.0,258.0,0
2022-01-28,08:00:00,2022-01-28 08:00:00,80.0,304.0,0
2022-01-28,09:00:00,2022-01-28 09:00:00,157.0,376.0,0
2022-01-28,10:00:00,2022-01-28 10:00:00,219.0,403.0,0
2022-01-28,11:00:00,2022-01-28 11:00:00,276.0,322.0,0
2022-01-28,12:00:00,2022-01-28 12:00:00,262.0,339.0,0
2022-01-28,13:00:00,2022-01-28 13:00:00,212.0,389.0,0
2022-01-28,14:00:00,2022-01-28 14:00:00,220.0,392.0,0
2022-01-28,15:00:00,2022-01-28 15:00:00,250.0,365.0,0
2022-01-28,16:00:00,2022-01-28 16:00:00,197.0,345.0,0
2022-01-28,17:00:00,2022-01-28 17:00:00,138.0,374.0,0
2022-01-28,18:00:00,2022-01-28 18:00:00,103.0,397.0,0
2022-01-28,19:00:00,2022-01-28 19:00:00,105.0,417.0,0
2022-01-28,20:00:00,2022-01-28 20:00:00,75.0,321.0,0
2022-01-28,21:00:00,2022-01-28 21:00:00,104.0,321.0,0
2022-01-28,22:00:00,2022-01-28 22:00:00,56.0,325.0,0
2022-01-28,23:00:00,2022-01-28 23:00:00,21.0,380.0,0
2022-01-29,00:00:00,2022-01-29 00:00:00,15.0,332.0,0
2022-01-29,01:00:00,2022-01-29 01:00:00,10.0,453.0,0
2022-01-29,02:00:00,2022-01-29 02:00:00,1.0,217.0,0
2022-01-29,03:00:00,2022-01-29 03:00:00,2.0,354.0,0
2022-01-29,04:00:00,2022-01-29 04:00:00,1.0,254.0,0
2022-01-29,05:00:00,2022-01-29 05:00:00,3.0,178.0,0
2022-01-29,06:00:00,2022-01-29 06:00:00,5.0,242.0,0
2022-01-29,07:00:00,2022-01-29 07:00:00,26.0,328.0,0
2022-01-29,08:00:00,2022-01-29 08:00:00,44.0,335.0,0
2022-01-29,09:00:00,2022-01-29 09:00:00,93.0,266.0,0
2022-01-29,10:00:00,2022-01-29 10:00:00,123.0,312.0,0
2022-01-29,11:00:00,2022-01-29 11:00:00,120.0,335.0,0
2022-01-29,12:00:00,2022-01-29 12:00:00,116.0,303.0,0
2022-01-29,13:00:00,2022-01-29 13:00:00,67.0,354.0,0
2022-01-29,14:00:00,2022-01-29 14:00:00,87.0,311.0,0
2022-01-29,15:00:00,2022-01-29 15:00:00,85.0,299.0,0
2022-01-29,16:00:00,2022-01-29 16:00:00,89.0,334.0,0
2022-01-29,17:00:00,2022-01-29 17:00:00,121.0,321.0,0
2022-01-29,18:00:00,2022-01-29 18:00:00,158.0,269.0,0
2022-01-29,19:00:00,2022-01-29 19:00:00,82.0,287.0,0
2022-01-29,20:00:00,2022-01-29 20:00:00,97.0,322.0,0
2022-01-29,21:00:00,2022-01-29 21:00:00,138.0,289.0,0
2022-01-29,22:00:00,2022-01-29 22:00:00,120.25,308.0,1
2022-01-29,23:00:00,2022-01-29 23:00:00,40.0,262.0,0
2022-01-30,00:00:00,2022-01-30 00:00:00,9.0,262.0,0
2022-01-30,01:00:00,2022-01-30 01:00:00,5.0,166.0,0
2022-01-30,02:00:00,2022-01-30 02:00:00,7.0,408.0,0
2022-01-30,03:00:00,2022-01-30 03:00:00,10.0,247.0,1
2022-01-30,04:00:00,2022-01-30 04:00:00,3.0,138.0,0
2022-01-30,05:00:00,2022-01-30 05:00:00,4.0,234.0,0
2022-01-30,06:00:00,2022-01-30 06:00:00,9.0,221.0,0
2022-01-30,07:00:00,2022-01-30 07:00:00,11.0,202.0,0
2022-01-30,08:00:00,2022-01-30 08:00:00,31.0,224.0,0
2022-01-30,09:00:00,2022-01-30 09:00:00,87.0,242.0,0
2022-01-30,10:00:00,2022-01-30 10:00:00,173.0,246.0,0
2022-01-30,11:00:00,2022-01-30 11:00:00,172.0,273.0,1
2022-01-30,12:00:00,2022-01-30 12:00:00,135.0,215.0,0
2022-01-30,13:00:00,2022-01-30 13:00:00,112.0,286.0,0
2022-01-30,14:00:00,2022-01-30 14:00:00,92.0,231.0,0
2022-01-30,15:00:00,2022-01-30 15:00:00,109.0,298.0,0
2022-01-30,16:00:00,2022-01-30 16:00:00,71.0,286.0,0
2022-01-30,17:00:00,2022-01-30 17:00:00,72.0,316.0,0
2022-01-30,18:00:00,2022-01-30 18:00:00,73.0,294.0,0
2022-01-30,19:00:00,2022-01-30 19:00:00,46.0,278.0,0
2022-01-30,20:00:00,2022-01-30 20:00:00,54.0,279.0,0
2022-01-30,21:00:00,2022-01-30 21:00:00,100.0,245.0,0
2022-01-30,22:00:00,2022-01-30 22:00:00,122.0,265.0,0
2022-01-30,23:00:00,2022-01-30 23:00:00,58.0,301.0,0
2022-01-31,00:00:00,2022-01-31 00:00:00,11.0,314.0,0
2022-01-31,01:00:00,2022-01-31 01:00:00,4.0,614.0,0
2022-01-31,02:00:00,2022-01-31 02:00:00,1.0,,0
2022-01-31,03:00:00,2022-01-31 03:00:00,1.0,23.0,0
2022-01-31,04:00:00,2022-01-31 04:00:00,5.0,468.0,0
2022-01-31,05:00:00,2022-01-31 05:00:00,1.0,326.0,0
2022-01-31,06:00:00,2022-01-31 06:00:00,5.0,351.0,0
2022-01-31,07:00:00,2022-01-31 07:00:00,15.0,306.0,0
2022-01-31,08:00:00,2022-01-31 08:00:00,102.0,342.0,0
2022-01-31,09:00:00,2022-01-31 09:00:00,241.0,360.0,0
2022-01-31,10:00:00,2022-01-31 10:00:00,332.0,369.0,0
2022-01-31,11:00:00,2022-01-31 11:00:00,359.5,400.0,1
2022-01-31,12:00:00,2022-01-31 12:00:00,343.5,323.0,1
2022-01-31,13:00:00,2022-01-31 13:00:00,307.5,332.0,1
2022-01-31,14:00:00,2022-01-31 14:00:00,286.0,403.0,0
2022-01-31,15:00:00,2022-01-31 15:00:00,305.5,314.0,1
2022-01-31,16:00:00,2022-01-31 16:00:00,286.5,404.0,1
2022-01-31,17:00:00,2022-01-31 17:00:00,301.5,339.0,1
2022-01-31,18:00:00,2022-01-31 18:00:00,267.5,393.0,1
2022-01-31,19:00:00,2022-01-31 19:00:00,153.0,340.0,0
2022-01-31,20:00:00,2022-01-31 20:00:00,112.0,366.0,0
2022-01-31,21:00:00,2022-01-31 21:00:00,165.0,300.0,0
2022-01-31,22:00:00,2022-01-31 22:00:00,116.0,368.0,1
2022-01-31,23:00:00,2022-01-31 23:00:00,47.0,270.0,0
2022-02-01,00:00:00,2022-02-01 00:00:00,18.0,302.0,0
2022-02-01,01:00:00,2022-02-01 01:00:00,7.0,271.0,0
2022-02-01,02:00:00,2022-02-01 02:00:00,2.0,356.0,0
2022-02-01,03:00:00,2022-02-01 03:00:00,5.5,193.0,1
2022-02-01,04:00:00,2022-02-01 04:00:00,4.0,379.0,0
2022-02-01,05:00:00,2022-02-01 05:00:00,5.5,272.0,1
2022-02-01,06:00:00,2022-02-01 06:00:00,7.0,253.0,0
2022-02-01,07:00:00,2022-02-01 07:00:00,28.0,297.0,0
2022-02-01,08:00:00,2022-02-01 08:00:00,129.0,301.0,0
2022-02-01,09:00:00,2022-02-01 09:00:00,276.5,326.0,1
2022-02-01,10:00:00,2022-02-01 10:00:00,304.0,365.0,0
2022-02-01,11:00:00,2022-02-01 11:00:00,353.5,375.0,1
2022-02-01,12:00:00,2022-02-01 12:00:00,323.0,373.0,0
2022-02-01,13:00:00,2022-02-01 13:00:00,255.0,331.0,0
2022-02-01,14:00:00,2022-02-01 14:00:00,293.0,356.0,0
2022-02-01,15:00:00,2022-02-01 15:00:00,257.0,372.0,0
2022-02-01,16:00:00,2022-02-01 16:00:00,230.0,358.0,0
2022-02-01,17:00:00,2022-02-01 17:00:00,248.0,317.0,0
2022-02-01,18:00:00,2022-02-01 18:00:00,116.0,312.0,0
2022-02-01,19:00:00,2022-02-01 19:00:00,111.0,308.0,0
2022-02-01,20:00:00,2022-02-01 20:00:00,88.0,261.0,0
2022-02-01,21:00:00,2022-02-01 21:00:00,126.0,260.0,0
2022-02-01,22:00:00,2022-02-01 22:00:00,117.0,285.0,0
2022-02-01,23:00:00,2022-02-01 23:00:00,30.0,280.0,0
2022-02-02,00:00:00,2022-02-02 00:00:00,14.0,377.0,0
2022-02-02,01:00:00,2022-02-02 01:00:00,3.0,179.0,0
2022-02-02,02:00:00,2022-02-02 02:00:00,5.0,210.0,0
2022-02-02,04:00:00,2022-02-02 04:00:00,3.0,348.0,0
2022-02-02,05:00:00,2022-02-02 05:00:00,4.0,281.0,0
2022-02-02,06:00:00,2022-02-02 06:00:00,4.0,282.0,0
2022-02-02,07:00:00,2022-02-02 07:00:00,22.0,252.0,0
2022-02-02,08:00:00,2022-02-02 08:00:00,108.0,289.0,0
2022-02-02,09:00:00,2022-02-02 09:00:00,221.0,328.0,0
2022-02-02,10:00:00,2022-02-02 10:00:00,276.0,333.0,0
2022-02-02,11:00:00,2022-02-02 11:00:00,263.0,421.0,0
2022-02-02,12:00:00,2022-02-02 12:00:00,256.0,323.0,0
2022-02-02,13:00:00,2022-02-02 13:00:00,174.0,361.0,0
2022-02-02,14:00:00,2022-02-02 14:00:00,159.0,378.0,0
2022-02-02,15:00:00,2022-02-02 15:00:00,219.0,401.0,0
2022-02-02,16:00:00,2022-02-02 16:00:00,134.0,342.0,0
2022-02-02,17:00:00,2022-02-02 17:00:00,157.0,308.0,0
2022-02-02,18:00:00,2022-02-02 18:00:00,153.0,329.0,0
2022-02-02,19:00:00,2022-02-02 19:00:00,138.0,339.0,0
2022-02-02,20:00:00,2022-02-02 20:00:00,164.0,274.0,0
2022-02-02,21:00:00,2022-02-02 21:00:00,159.0,334.0,0
2022-02-02,22:00:00,2022-02-02 22:00:00,110.0,279.0,0
2022-02-02,23:00:00,2022-02-02 23:00:00,31.0,317.0,0
2022-02-03,00:00:00,2022-02-03 00:00:00,11.0,379.0,0
2022-02-03,01:00:00,2022-02-03 01:00:00,1.0,376.0,0
2022-02-03,02:00:00,2022-02-03 02:00:00,4.0,189.0,0
2022-02-03,04:00:00,2022-02-03 04:00:00,3.0,140.0,0
2022-02-03,05:00:00,2022-02-03 05:00:00,2.0,360.0,0
2022-02-03,06:00:00,2022-02-03 06:00:00,6.0,353.0,0
2022-02-03,07:00:00,2022-02-03 07:00:00,17.0,295.0,0
2022-02-03,08:00:00,2022-02-03 08:00:00,69.0,305.0,0
2022-02-03,09:00:00,2022-02-03 09:00:00,154.0,342.0,0
2022-02-03,10:00:00,2022-02-03 10:00:00,232.0,327.0,0
2022-02-03,11:00:00,2022-02-03 11:00:00,207.0,406.0,0
2022-02-03,12:00:00,2022-02-03 12:00:00,226.0,354.0,0
2022-02-03,13:00:00,2022-02-03 13:00:00,202.0,390.0,0
